point_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,evidence
work-gdpval-84322284-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-8a7b6fca-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-8a7b6fca-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-8c823e32-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-8c823e32-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-8f9e8bcd-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-8f9e8bcd-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-90edba97-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-90edba97-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-90f37ff3-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-90f37ff3-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-91060ff0-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-91060ff0-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-93b336f3-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-93b336f3-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-94925f49-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-94925f49-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-99ac6944-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-99ac6944-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-9a0d8d36-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-9a0d8d36-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-9a8c8e28-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-9a8c8e28-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-9e39df84-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-9e39df84-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-9e8607e7-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
