point_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,evidence
reas-epoch-otis-qwen25-72b,0.00142507,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=qwen2.5-72b-instruct, Benchmark=OTIS Mock AIME 2024-2025: output 992.2667 tokens/question reported; input 195.2889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@1.2 +out 992@1.2 per M (together sheet 2024-09-19). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-qwen3thinking,0.0324103,list_price,2025-12-10,,not_available,"Epoch Inspect log, run 2025-12-10; summed sample usage in 8,608@1.2 +out 1,206,779@1.2 per M (fireworks sheet 2025-07-21); total $1.46 / 45 completed samples. Graders excluded. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-qwenmax25,0.00883769,list_price,2025-04-01,,not_available,"Epoch output-length release scatter_data.csv Identifier=qwen-max-2025-01-25, Benchmark=OTIS Mock AIME 2024-2025: output 1332.0667 tokens/question reported; input 195.2889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@1.6 +out 1,332@6.4 per M (alibaba sheet 2025-01-28). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-qwenplus25,0.00158977,list_price,2025-04-07,,not_available,"Epoch output-length release scatter_data.csv Identifier=qwen-plus-2025-01-25, Benchmark=OTIS Mock AIME 2024-2025: output 1259.7111 tokens/question reported; input 195.2889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.4 +out 1,260@1.2 per M (alibaba sheet 2025-01-30). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-qwenturbo24,0.000218631,list_price,2025-04-07,,not_available,"Epoch output-length release scatter_data.csv Identifier=qwen-turbo-2024-11-01, Benchmark=OTIS Mock AIME 2024-2025: output 1044.3333 tokens/question reported; input 195.2889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.05 +out 1,044@0.2 per M (alibaba sheet 2024-11-15). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-r1,0.0237324,list_price,2025-02-26,,not_available,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-R1, Benchmark=OTIS Mock AIME 2024-2025: output 10790.4222 tokens/question reported; input 184.3111 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 184@0.55 +out 10,790@2.19 per M (deepseek sheet 2025-01-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-r1distill70b,0.0326838,list_price,2025-03-07,,not_available,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-R1-Distill-Llama-70B, Benchmark=OTIS Mock AIME 2024-2025: output 16154.7333 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@2.0 +out 16,155@2.0 per M (together sheet 2025-01-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-sonnet3,0.00946193,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-sonnet-20240229, Benchmark=OTIS Mock AIME 2024-2025: output 592.9778 tokens/question reported; input 189.0889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 189@3.0 +out 593@15.0 per M (anthropic sheet 2024-03-04). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-sonnet35-0620,0.0089006,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-5-sonnet-20240620, Benchmark=OTIS Mock AIME 2024-2025: output 555.5556 tokens/question reported; input 189.0889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 189@3.0 +out 556@15.0 per M (anthropic sheet 2024-06-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-sonnet35-1022,0.00945827,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-5-sonnet-20241022, Benchmark=OTIS Mock AIME 2024-2025: output 593.1111 tokens/question reported; input 187.2000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@3.0 +out 593@15.0 per M (anthropic sheet 2024-06-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-sonnet37,0.0220963,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-7-sonnet-20250219, Benchmark=OTIS Mock AIME 2024-2025: output 1435.6444 tokens/question reported; input 187.2000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@3.0 +out 1,436@15.0 per M (anthropic sheet 2025-02-24). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-sonnet37-64k,0.405414,list_price,2025-03-13,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-7-sonnet-20250219_64K, Benchmark=OTIS Mock AIME 2024-2025: output 26990.1333 tokens/question reported; input 187.2000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@3.0 +out 26,990@15.0 per M (anthropic sheet 2025-02-24). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-sonnet46-32k,0.217836,list_price,2026-02-20,,not_available,"Epoch Inspect log, run 2026-02-20; summed sample usage in 81,641@3.0 +out 5,168,166@15.0 per M (anthropic sheet 2026-02-17); total $77.77 / 357 completed samples. Graders excluded. Observed usage only: the row's compute adds an estimated missing-work allowance of 1.4% that this cost excludes. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-tulu3-70b,0.00104222,list_price,2025-03-07,,not_available,"Epoch output-length release scatter_data.csv Identifier=Llama-3.1-Tulu-3-70B-DPO, Benchmark=OTIS Mock AIME 2024-2025: output 970.8667 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.9 +out 971@0.9 per M (together sheet 2024-11-21). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-v3,0.00210217,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-V3, Benchmark=OTIS Mock AIME 2024-2025: output 1865.8222 tokens/question reported; input 184.3111 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 184@0.27 +out 1,866@1.1 per M (deepseek sheet 2025-02-09). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-v3-0324,0.00354666,list_price,2025-04-01,,not_available,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-V3-0324, Benchmark=OTIS Mock AIME 2024-2025: output 3179.0000 tokens/question reported; input 184.3111 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 184@0.27 +out 3,179@1.1 per M (deepseek sheet 2025-02-09). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-gsm8k-cop-gpt4o,0.0045433,reported,2025-03-25,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/gpt-4o-2024-05-13/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $5.00/$15.00 per M. Reproduces paper Table 6 value 4.5e-3. Run timestamps 2025-03-25. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
reas-gsm8k-cop-gpt4omini,0.000194088,reported,2025-03-25,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/gpt-4o-mini-2024-07-18/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $0.15/$0.60 per M. Reproduces paper Table 6 value 1.9e-4. Run timestamps 2025-03-25. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
reas-gsm8k-cop-llama31-405b,0.0013515,reported,2025-03-25,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/together_ai/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $3.50/$3.50 per M. Reproduces paper Table 6 value 1.4e-3. Run timestamps 2025-03-25. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
reas-gsm8k-cop-llama31-8b,0.0000740964,reported,2025-03-25,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/together_ai/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $0.18/$0.18 per M. Reproduces paper Table 6 value 7.4e-5. Run timestamps 2025-03-25. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
reas-gsm8k-cop-llama33-70b,0.000330925,reported,2025-03-25,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/together_ai/meta-llama/Llama-3.3-70B-Instruct-Turbo/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $0.88/$0.88 per M. Reproduces paper Table 6 value 3.3e-4. Run timestamps 2025-03-25. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
reas-gsm8k-cop-o1,0.0334751,reported,2025-03-28,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/o1-2024-12-17/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $15.00/$60.00 per M. Reproduces paper Table 6 value 0.03. Run timestamps 2025-03-28. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
reas-gsm8k-cop-o1mini,0.00843676,reported,2025-03-26,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/o1-mini-2024-09-12/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $3.00/$12.00 per M. Reproduces paper Table 6 value 8.4e-3. Run timestamps 2025-03-26. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
reas-gsm8k-cop-o3mini,0.00213445,reported,2025-03-26,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/o3-mini-2025-01-31/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $1.10/$4.40 per M. Reproduces paper Table 6 value 2.1e-3. Run timestamps 2025-03-26. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
reas-gsm8k-cop-r1,0.00510254,reported,2025-03-26,,not_available,"Cost-of-Pass retained run records agent-work/sources/cost-of-pass/runs/GSM8K/together_ai/deepseek-ai/DeepSeek-R1/full_records/dataset.parquet: mean over 1024 attempts of the record's own num_prompt_tokens x cost_per_prompt_token + num_completion_tokens x cost_per_completion_token, at the harness's recorded rates $3.00/$7.00 per M. Reproduces paper Table 6 value 5.1e-3. Run timestamps 2025-03-26. HUMAN: GSM-Identity (Negi et al. 2026) Section 6 pays participants 9 GBP/hour, not a per-question amount; a per-question figure would be time x wage, which the spec forbids."
